,index,name,Coordinates,lat,lon
0,0,Hartsfield-Jackson Atlanta International Airport,"33.6407282, -84.4277001",33.6407282, -84.4277001
1,1,DeKalb-Peachtree Airport,"33.874958600000014, -84.30281629999999",33.874958600000014, -84.30281629999999
2,2,Fulton County Airport-Brown Field,"33.7762621, -84.52209870000002",33.7762621, -84.52209870000002
3,3,Airport Retail Management,"33.6412569, -84.44453949999999",33.6412569, -84.44453949999999
4,4,Millennium Atlanta Airport Llc,"33.6261608, -84.4626098",33.6261608, -84.4626098
5,5,Jims Private Airport,"33.5980862, -84.1434124",33.5980862, -84.1434124
6,6,Cobb County International Airport,"34.015475, -84.6012001",34.015475, -84.6012001
7,7,Atlanta Regional Airport - Falcon Field,"33.359131, -84.571935",33.359131, -84.571935
8,8,Holders Field,"33.3615041, -84.14464",33.3615041, -84.14464
9,9,Lola Landing,"33.7301094, -83.97463300000001",33.7301094, -83.97463300000001
10,10,Abernathy Field,"33.2690089, -84.49714809999999",33.2690089, -84.49714809999999
11,11,Police Services Helicopter,"33.7767777, -84.24155999999999",33.7767777, -84.24155999999999
12,12,Atlanta Airport South,"33.662509, -84.430183",33.662509, -84.430183
13,13,Atlanta Dynamic Limousines,"33.7590292, -84.387856",33.7590292, -84.387856
14,14,Morgan Falls Heliport,"33.9649854, -84.3623989",33.9649854, -84.3623989
15,15,Matthews,"33.980934, -84.563266",33.980934, -84.563266
16,16,Atlantic Aviation PDK,"33.87589579999999, -84.3041944",33.87589579999999, -84.3041944
17,17,Jimmy Carter Boulevard Precinct Heliport,"33.91288, -84.2094444",33.91288, -84.2094444
18,18,Hartsfield Jackson Atlanta International Airport- Office Of Airport Operations,"33.6563413, -84.41352719999999",33.6563413, -84.41352719999999
19,19,Henry County Airport,"33.389189, -84.328699",33.389189, -84.328699
20,20,Beijing Nanyuan Airport,"39.7825, 116.3877778",39.7825, 116.3877778
21,21,Beijing Miyun Mujiayu Airport,"40.40142499999999, 116.890503",40.40142499999999, 116.890503
22,22,3å�·èˆªç«™æ¥¼ç«™,"40.054945, 116.615628",40.054945, 116.615628
23,23,Beijing Capital International Airport,"40.0798573, 116.6031121",40.0798573, 116.6031121
24,24,Dingling Airport,"40.289518, 116.239578",40.289518, 116.239578
25,25,"HNA Airport Group Co.,Ltd.","39.95844210000001, 116.4568252",39.95844210000001, 116.4568252
26,26,Heathrow Airport,"51.4700223, -0.45429549999999996",51.4700223, -0.45429549999999996
27,27,London City Airport,"51.5048437, 0.049518000000000006",51.5048437, 0.049518000000000006
28,28,London Biggin Hill Airport,"51.3319582, 0.029057399999999",51.3319582, 0.029057399999999
29,29,Gatwick Airport,"51.1536621, -0.1820629",51.1536621, -0.1820629
30,30,London Luton Airport,"51.87626460000001, -0.37174710000000005",51.87626460000001, -0.37174710000000005
31,31,LivingWell Health Club - Heathrow,"51.458645, -0.44154899999999997",51.458645, -0.44154899999999997
32,32,Farnborough Airport,"51.283078, -0.777388299999999",51.283078, -0.777388299999999
33,33,West End Lane mini cabs ltd,"51.5473443, -0.19097129999999998",51.5473443, -0.19097129999999998
34,34,Blackbushe Airport,"51.322724, -0.8393320000000001",51.322724, -0.8393320000000001
35,35,RAF Northolt,"51.5540305, -0.4171726",51.5540305, -0.4171726
36,36,Dunsfold Aerodrome,"51.1200924, -0.5344900999999991",51.1200924, -0.5344900999999991
37,37,BIH - Onshore,"51.21651480000001, -0.1439705",51.21651480000001, -0.1439705
38,38,London Heliport,"51.469454, -0.17856249999999999",51.469454, -0.17856249999999999
39,39,FiveTwos Luton Town & Airport Cars,"51.880456, -0.4185731",51.880456, -0.4185731
40,40,Sams Car's,"51.5586071, -0.0745197",51.5586071, -0.0745197
41,41,London Elstree Aerodrome,"51.6558333, -0.32583329999999905",51.6558333, -0.32583329999999905
42,42,The London Helicopter,"51.469688, -0.178785",51.469688, -0.178785
43,43,West London Aero Club at White Waltham Airfield,"51.50060999999999, -0.764629",51.50060999999999, -0.764629
44,44,Redhill Aerodrome,"51.2161202, -0.1428381",51.2161202, -0.1428381
45,45,MULTI HEATHROW CARS,"51.485167, -0.37349299999999996",51.485167, -0.37349299999999996
46,46,O'Hare International Airport,"41.97416249999999, -87.9073214",41.97416249999999, -87.9073214
47,47,Chicago Executive Airport-PWK,"42.1170686, -87.9011312",42.1170686, -87.9011312
48,48,Chicago Midway International Airport,"41.78677589999999, -87.7521884",41.78677589999999, -87.7521884
49,49,DuPage Airport,"41.9067614, -88.25490789999999",41.9067614, -88.25490789999999
50,50,Oxford Airport Technical Services,"41.977945, -87.906555",41.977945, -87.906555
51,51,Children's Memorial Hospital,"41.9230324, -87.64487489999999",41.9230324, -87.64487489999999
52,52,Ameritech Center,"42.07777770000001, -88.12361109999999",42.07777770000001, -88.12361109999999
53,53,Lewis University Airport,"41.6049742, -88.091909",41.6049742, -88.091909
54,54,Bolingbrook's Clow International Airport,"41.69589190000001, -88.1288051",41.69589190000001, -88.1288051
55,55,First Area Police Headquarters,"41.800034, -87.627828",41.800034, -87.627828
56,56,Schaumburg Airport,"41.9908508, -88.1023632",41.9908508, -88.1023632
57,57,Lake in the Hills Airport (3CK),"42.20647719999999, -88.31724559999999",42.20647719999999, -88.31724559999999
58,58,Waukegan National Airport,"42.416305, -87.868192",42.416305, -87.868192
59,59,Brookeridge Airpark,"41.7327067, -87.9992803",41.7327067, -87.9992803
60,60,University of Chicago-Aeromedical,"41.7880459, -87.6039031",41.7880459, -87.6039031
61,61,Schaumburg Municipal Helistop,"42.04777199999999, -88.05264969999999",42.04777199999999, -88.05264969999999
62,62,Kuranz RLA Airport,"42.15835810000001, -88.22646940000001",42.15835810000001, -88.22646940000001
63,63,Naper Aero Club Airport,"41.734572, -88.2030051",41.734572, -88.2030051
64,64,Tinley Park Helistop Heliport,"41.5588836, -87.80598619999999",41.5588836, -87.80598619999999
65,65,Sears Merchandise Group,"42.0772842, -88.21491859999999",42.0772842, -88.21491859999999
66,66,Haneda Airport,"35.5493932, 139.7798386",35.5493932, 139.7798386
67,67,Chofu Airport,"35.6725616, 139.5295131",35.6725616, 139.5295131
68,68,Tokyo Heliport,"35.6359789, 139.8378026",35.6359789, 139.8378026
69,69,Herinaitokuru Helipad,"35.46321299999999, 139.6374793",35.46321299999999, 139.6374793
70,70,Yokohama heliport,"35.34245609999999, 139.6553085",35.34245609999999, 139.6553085
71,71,ãƒžã‚¤ãƒŠãƒŸç©ºæ¸¯ã‚µãƒ¼ãƒ“ã‚¹ï¼ˆæ ªï¼‰ æ�±äº¬äº‹æ¥­æ‰€,"35.634097, 139.837462",35.634097, 139.837462
72,72,æ–°æ—¥æœ¬ãƒ˜ãƒªã‚³ãƒ—ã‚¿ãƒ¼ï¼ˆæ ªï¼‰ åŸºåœ°,"35.637058, 139.837226",35.637058, 139.837226
73,73,æ�±äº¬æ²¹å•�å±‹å¸‚å ´,"35.682774, 139.785107",35.682774, 139.785107
74,74,Haneda,"35.5493932, 139.7798386",35.5493932, 139.7798386
75,75,Tokyo International Airport (Haneda Airport),"35.5450535, 139.7692164",35.5450535, 139.7692164
76,76,Tokyo Haneda Airport,"35.5496355, 139.7846158",35.5496355, 139.7846158
77,77,ANA Lounge Haneda Main Building South,"35.55090360000001, 139.788965",35.55090360000001, 139.788965
78,78,Haneda Airport,"35.5554531, 139.7543989",35.5554531, 139.7543989
79,79,Haneda,"35.5554531, 139.7543989",35.5554531, 139.7543989
80,80,Haneda Airport Terminal 2,"35.5508472, 139.7881935",35.5508472, 139.7881935
81,81,ç¾½ç”°ç©ºæ¸¯å›½å†…ç·š ç¬¬2æ—…å®¢ã‚¿ãƒ¼ãƒŸãƒŠãƒ«,"35.5509831, 139.7886068",35.5509831, 139.7886068
82,82,Robbongi Hills Helipad,"35.6604237, 139.7294321",35.6604237, 139.7294321
83,83,Yokohama Sky Cruise,"35.462907799999996, 139.6371827",35.462907799999996, 139.6371827
84,84,æ ªå¼�ä¼šç¤¾ãƒ€ã‚¤ãƒ¤ã‚µãƒ¼ãƒ“ã‚¹|ãƒ‰ãƒ­ãƒ¼ãƒ³ç©ºæ’®ãƒ»é£›è¡Œå ´é�‹å–¶ãƒ»ã‚¹ã‚¯ãƒ¼ãƒ«é�‹å–¶ãƒ»ãƒ¡ãƒ‡ã‚£ã‚¢é�‹å–¶,"35.6628136, 140.0829747",35.6628136, 140.0829747
85,85,HATAãƒ‰ãƒ­ãƒ¼ãƒ³ãƒ•ã‚£ãƒ¼ãƒ«ãƒ‰å�ƒè‘‰ï¼ˆãƒ‰ãƒ­ãƒ¼ãƒ³å±‹å¤–é£›è¡Œç·´ç¿’å ´ï¼‰,"35.67112600000001, 140.082929",35.67112600000001, 140.082929
86,86,Bob Hope Airport,"34.1983122, -118.3574036",34.1983122, -118.3574036
87,87,Los Angeles International Airport,"33.9415889, -118.40853",33.9415889, -118.40853
88,88,Long Beach Airport,"33.81679089999999, -118.1513588",33.81679089999999, -118.1513588
89,89,Van Nuys Airport,"34.2096399, -118.4896448",34.2096399, -118.4896448
90,90,Los Angeles County Mens Detention Center - Main Jail Heliport,"34.0602889, -118.2304514",34.0602889, -118.2304514
91,91,Fullerton Municipal Airport,"33.87185609999999, -117.9794311",33.87185609999999, -117.9794311
92,92,El Monte Airport,"34.0848443, -118.033012",34.0848443, -118.033012
93,93,Whiteman Airport,"34.2604797, -118.4124255",34.2604797, -118.4124255
94,94,Hawthorne Municipal Airport,"33.9222798, -118.327327",33.9222798, -118.327327
95,95,Total Airport Services,"33.9439886, -118.4093193",33.9439886, -118.4093193
96,96,Zamperini Field,"33.8014667, -118.3417501",33.8014667, -118.3417501
97,97,Compton/Woodley Airport,"33.88981459999999, -118.2436733",33.88981459999999, -118.2436733
98,98,Clay Lacy Aviation,"34.20599790000001, -118.4864597",34.20599790000001, -118.4864597
99,99,AAKASH TRAVEL,"34.0224268, -118.4096256",34.0224268, -118.4096256
100,100,Signature Flight Support VNY West - Van Nuys Airport,"34.203488, -118.491986",34.203488, -118.491986
101,101,Camp 2 Heliport,"34.1972272, -118.1739616",34.1972272, -118.1739616
102,102,AIrport Sedan service,"34.0637826, -118.3723712",34.0637826, -118.3723712
103,103,Station 125 Helipad,"34.15154109999999, -118.6977538",34.15154109999999, -118.6977538
104,104,Camp 8 Heliport,"34.06195160000001, -118.6470291",34.06195160000001, -118.6470291
105,105,Supermarine of Little Rock Llc,"34.02809959999999, -118.4711418",34.02809959999999, -118.4711418
106,106,Comfort Hotel CDG Goussainville,"49.020896, 2.4547041",49.020896, 2.4547041
107,107,Orly Airport,"48.7262433, 2.3652471999999998",48.7262433, 2.3652471999999998
108,108,Paris Airport-Le Bourget,"48.9614725, 2.437202",48.9614725, 2.437202
109,109,Transparc 95,"49.00114920000001, 2.5145636",49.00114920000001, 2.5145636
110,110,Aero Club Enghien Moisselles,"49.045132, 2.347683",49.045132, 2.347683
111,111,Charles de Gaulle Airport,"49.0096906, 2.547924499999999",49.0096906, 2.547924499999999
112,112,Airfield Lognes,"48.82261479999999, 2.6247073",48.82261479999999, 2.6247073
113,113,Parking Roissy Discount,"49.0436647, 2.6262986",49.0436647, 2.6262986
114,114,Aerodrome of Toussus-le-Noble,"48.7497178, 2.1111166",48.7497178, 2.1111166
115,115,Air China,"48.87755479999999, 2.4764837",48.87755479999999, 2.4764837
116,116,AÃ©ro Club Sadi Lecointe,"48.82272460000001, 2.625954",48.82272460000001, 2.625954
117,117,BNIA/BRIA du Bourget,"48.9483123, 2.4355864",48.9483123, 2.4355864
118,118,G-OPS,"48.98839, 2.518291000000001",48.98839, 2.518291000000001
119,119,AIRPORT TAXIPRO,"48.88855179999999, 2.2226012",48.88855179999999, 2.2226012
120,120,TOUS A BORD,"48.95734369999999, 2.0619448",48.95734369999999, 2.0619448
121,121,Paris Airport Service System,"48.8858341, 2.4006832",48.8858341, 2.4006832
122,122,AÃ©roports de Paris Management (ADPM),"48.7406072, 2.3592604",48.7406072, 2.3592604
123,123,TAXI FREDERIC LOGNES/FERRIERES EN BRIE/ MARNE LA VALLEE,"48.83767700000001, 2.621002",48.83767700000001, 2.621002
124,124,ProTours,"48.87168399999999, 2.2895802",48.87168399999999, 2.2895802
125,125,Terminal 3,"49.0126368, 2.5589259",49.0126368, 2.5589259
126,126,Dallas/Fort Worth International Airport,"32.8998091, -97.0403352",32.8998091, -97.0403352
127,127,Dallas Love Field Airport,"32.84810289999999, -96.8512063",32.84810289999999, -96.8512063
128,128,Fort Worth Alliance Airport,"32.9869299, -97.3140305",32.9869299, -97.3140305
129,129,Dallas Executive Airport-RBD,"32.6806895, -96.8671846",32.6806895, -96.8671846
130,130,Fort Worth Meacham International Airport,"32.8206921, -97.3598387",32.8206921, -97.3598387
131,131,Addison Airport,"32.969972, -96.83646700000001",32.969972, -96.83646700000001
132,132,Market Centre Heliport,"32.802955, -96.769923",32.802955, -96.769923
133,133,Grand Prairie Municipal Airport,"32.7000962, -97.04663699999999",32.7000962, -97.04663699999999
134,134,Denton Enterprise Airport,"33.20119, -97.19658199999999",33.20119, -97.19658199999999
135,135,Stemmons Place Heliport,"32.8098505, -96.8491691",32.8098505, -96.8491691
136,136,Sitton Field,"33.1162314, -97.321618",33.1162314, -97.321618
137,137,Owens Country Sausage Heliport,"32.9867883, -96.6974966",32.9867883, -96.6974966
138,138,Birk Airport-4TX4,"32.62791249999999, -97.1919563",32.62791249999999, -97.1919563
139,139,Willow Run Airport,"33.0945661, -97.3802975",33.0945661, -97.3802975
140,140,Northrop Grumman,"32.80621720000001, -97.42608519999999",32.80621720000001, -97.42608519999999
141,141,Northwest Regional Airport- 52F,"33.0496582, -97.23226539999999",33.0496582, -97.23226539999999
142,142,Texas Jet Inc,"32.8250293, -97.3578381",32.8250293, -97.3578381
143,143,Flying L Airpark,"32.5376375, -97.1308427",32.5376375, -97.1308427
144,144,Air Park-Dallas Airport,"33.0263299, -96.838743",33.0263299, -96.838743
145,145,Fairview,"33.095122, -97.426966",33.095122, -97.426966
146,146,Wanderlust Hostel,"50.0142518, 8.427225699999997",50.0142518, 8.427225699999997
147,147,Frankfurt Airport,"50.0379326, 8.5621518",50.0379326, 8.5621518
148,148,Hessische Flugplatz GmbH Egelsbach,"49.9628345, 8.6415534",49.9628345, 8.6415534
149,149,FraGround Fraport Ground Services GmbH,"50.041038, 8.536081",50.041038, 8.536081
150,150,Sportflieger-Club Darmstadt,"49.85080999999999, 8.64982",49.85080999999999, 8.64982
151,151,Mainz Finthen Airport,"49.9723097, 8.1485629",49.9723097, 8.1485629
152,152,Parken Flughafen Frankfurt,"50.1214217, 8.6184414",50.1214217, 8.6184414
153,153,Airfield Anspach-Taunus (EDFA),"50.290536, 8.539553999999999",50.290536, 8.539553999999999
154,154,Carportfly - Valet Park,"50.04854, 8.540980000000001",50.04854, 8.540980000000001
155,155,Technik Gewerkschaft Luftfahrt,"50.014438, 8.584886000000001",50.014438, 8.584886000000001
156,156,Taxi u. Flughafentransfer Darmstadt,"49.90283999999999, 8.679888",49.90283999999999, 8.679888
157,157,Flugplatz Reichelsheim,"50.33541, 8.87594",50.33541, 8.87594
158,158,Aero de Luxe-Flughafentransfer,"49.9102468, 8.651182299999999",49.9102468, 8.651182299999999
159,159,Flugplatz Ober-MÃ¶rlen,"50.363242, 8.713569999999999",50.363242, 8.713569999999999
160,160,SegelfluggelÃ¤nde Reinheim,"49.8396851, 8.8503702",49.8396851, 8.8503702
161,161,Motorflugschule Egelsbach GmbH,"49.962657, 8.641542999999999",49.962657, 8.641542999999999
162,162,BB BusinessLine Chauffeur-und Limousinenservice,"50.24323, 8.64433",50.24323, 8.64433
163,163,Airport Industrie und Gefahrgutverpackungen,"50.0486324, 8.5402183",50.0486324, 8.5402183
164,164,Polizeifliegerstaffel,"49.9624383, 8.6373831",49.9624383, 8.6373831
165,165,MT GlobalExperts,"50.00707679999999, 8.6949722",50.00707679999999, 8.6949722
166,166,Macau Ferry Terminal & Heliport,"22.197085, 113.559097",22.197085, 113.559097
167,167,Hong Kong International Airport,"22.308047, 113.9184808",22.308047, 113.9184808
168,168,Macau International Airport,"22.1578359, 113.5764123",22.1578359, 113.5764123
169,169,Shenzhen Bao'an International Airport,"22.636828, 113.814606",22.636828, 113.814606
170,170,Shenzhen Baoan International Airport Terminal A,"22.647955, 113.818698",22.647955, 113.818698
171,171,Shenzhen Nantou Heliport Airport,"22.55765, 113.932607",22.55765, 113.932607
172,172,Zhuhai Jiuzhou Airport,"22.248252, 113.593822",22.248252, 113.593822
173,173,æ·±åœ³å›½é™…æœºåœºæ‹±åŒ—å�£å²¸åŸŽå¸‚å€™æœºæ¥¼,"22.216324, 113.552096",22.216324, 113.552096
174,174,Shenzhen Airport Houjilou,"22.252608, 113.581349",22.252608, 113.581349
175,175,æ—…é�Šç«™ Tour Station,"22.3168206, 114.1702239",22.3168206, 114.1702239
176,176,Hong Kong Business Aviation Centre,"22.2958666, 113.9117911",22.2958666, 113.9117911
177,177,Midfield Aircourse,"22.3103772, 113.9175545",22.3103772, 113.9175545
178,178,Guangzhou Baiyun International Airport Zhuhai Terminal Building,"22.287347, 113.568239",22.287347, 113.568239
179,179,å¹¿å·žç™½äº‘å›½é™…æœºåœºç� æµ·å€™æœºæ¥¼,"22.218533, 113.556059",22.218533, 113.556059
180,180,The Clubhouse,"22.3132417, 113.926974",22.3132417, 113.926974
181,181,é¦™æ¸¯åœ‹éš›æ©Ÿå ´N64R,"22.3152242, 113.9247559",22.3152242, 113.9247559
182,182,Hong Kong International Airport North Satellite Concourse,"22.3172631, 113.9302248",22.3172631, 113.9302248
183,183,Hong Kong Airport Services Ltd,"22.315232, 113.933962",22.315232, 113.933962
184,184,é¦™æ¸¯åœ‹éš›æ©Ÿå ´BæŽ¥æ©Ÿå¤§å ‚,"22.3150037, 113.9354291",22.3150037, 113.9354291
185,185,China Airlines Counter,"22.3156426, 113.9350814",22.3156426, 113.9350814
186,186,Denver International Airport,"39.8560963, -104.6737376",39.8560963, -104.6737376
187,187,Centennial Airport,"39.5717788, -104.8479389",39.5717788, -104.8479389
188,188,Front Range Airport,"39.7909481, -104.5492887",39.7909481, -104.5492887
189,189,Simons Airport,"39.71637629999999, -104.7324708",39.71637629999999, -104.7324708
190,190,Brighton Van Aire Estates,"39.983124, -104.7047257",39.983124, -104.7047257
191,191,Public Service Company/MDC Heliport,"39.8667623, -104.9005896",39.8667623, -104.9005896
192,192,Heckendorf Ranches Airport,"39.96331720000001, -104.7491363",39.96331720000001, -104.7491363
193,193,Medical Center of Aurora North Campus Heliport,"39.7280333, -104.8273207",39.7280333, -104.8273207
194,194,Erie Municipal Airport,"40.0075509, -105.0508451",40.0075509, -105.0508451
195,195,Everitt Airport-1CO8,"39.5282284, -104.6550938",39.5282284, -104.6550938
196,196,Lutheran Medical Center Heliport,"39.76665330000001, -105.0902619",39.76665330000001, -105.0902619
197,197,Parkland AIRPORT-7CO0,"40.0715656, -105.02725",40.0715656, -105.02725
198,198,"Jeppesen Terminal, DEN","39.84954279999999, -104.6738673",39.84954279999999, -104.6738673
199,199,"Aero Systems, Inc.","39.912372, -105.1150981",39.912372, -105.1150981
200,200,Van-Aire Skyport,"39.9831496, -104.7045927",39.9831496, -104.7045927
201,201,Logplan,"39.61317069999999, -104.8901302",39.61317069999999, -104.8901302
202,202,Adam Travel Services,"39.68744879999999, -104.8862044",39.68744879999999, -104.8862044
203,203,Denver Federal Center Reclamation,"39.7222097, -105.1238304",39.7222097, -105.1238304
204,204,XJet,"39.568352, -104.847407",39.568352, -104.847407
205,205,Signature Flight Support APA - Centennial Airport,"39.57011200000001, -104.8474347",39.57011200000001, -104.8474347
206,206,Dubai International Airport,"25.2531745, 55.36567280000001",25.2531745, 55.36567280000001
207,207,Sharjah International Airport,"25.3284352, 55.5122577",25.3284352, 55.5122577
208,208,Al Maktoum International Airport-DWC,"24.89778759999999, 55.1431018",24.89778759999999, 55.1431018
209,209,Seawings Seaplane,"25.243272, 55.334069",25.243272, 55.334069
210,210,Al Sajaa Shipping Agency,"25.3491164, 55.3904915",25.3491164, 55.3904915
211,211,Connectiv,"25.260368, 55.37279299999999",25.260368, 55.37279299999999
212,212,Dubai Regional Airport (SKK),"25.241915, 55.384186",25.241915, 55.384186
213,213,HÃ©liport municipal de DubaÃ¯,"25.2219033, 55.2904719",25.2219033, 55.2904719
214,214,Passenger Terminal Building (PTB),"24.8868079, 55.1594557",24.8868079, 55.1594557
215,215,VIP Terminal,"24.8708205, 55.1732058",24.8708205, 55.1732058
216,216,"ATC TOWER, Dubai Airport","25.2531745, 55.36567280000001",25.2531745, 55.36567280000001
217,217,Almajlis dubaiairports.ae,"25.2460093, 55.35855609999999",25.2460093, 55.35855609999999
218,218,Car Parking,"25.24402, 55.3613379",25.24402, 55.3613379
219,219,Dubai International Airport,"25.2588232, 55.3575439",25.2588232, 55.3575439
220,220,Dubai Airport Cargo Village,"25.2619688, 55.36424169999999",25.2619688, 55.36424169999999
221,221,My airport parking space,"25.2466498, 55.3502617",25.2466498, 55.3502617
222,222,Concourse D,"25.2575075, 55.34416669999999",25.2575075, 55.34416669999999
223,223,Bombardier - DXB APM,"25.257775, 55.3438043",25.257775, 55.3438043
224,224,Dubai Airport Gate 3 Staff Entrance,"25.2694293, 55.350975",25.2694293, 55.350975
225,225,Dubai Airports AOCC,"25.2709796, 55.3484341",25.2709796, 55.3484341
226,226,Soekarno-Hatta International Airport,"-6.1275282, 106.6537058",-6.1275282, 106.6537058
227,227,Pondok Cabe Airport,"-6.336152600000001, 106.7638018",-6.336152600000001, 106.7638018
228,228,tiket-pesawat-online.com / terminaltiket,"-6.295491999999999, 106.87203",-6.295491999999999, 106.87203
229,229,Wisma Aldiron,"-6.2441872, 106.8404906",-6.2441872, 106.8404906
230,230,Geodis Wilson Indonesia. PT - Jakarta Airport,"-6.119817, 106.674671",-6.119817, 106.674671
231,231,Cipaganti Rent Car,"-6.133634000000001, 106.627617",-6.133634000000001, 106.627617
232,232,Budiarto Airport,"-6.29, 106.5705569",-6.29, 106.5705569
233,233,RAJAWALI HANDLING SERVICE,"-6.125909, 106.65197",-6.125909, 106.65197
234,234,Terminal Kargo Bandara Soekarno-Hatta,"-6.1281143, 106.6628222",-6.1281143, 106.6628222
235,235,Hangar 4 GMF Aero Asia,"-6.134846699999999, 106.6461801",-6.134846699999999, 106.6461801
236,236,Mandiri utama,"-6.148973199999999, 106.7680855",-6.148973199999999, 106.7680855
237,237,Apartment GP Plaza,"-6.202742, 106.7992786",-6.202742, 106.7992786
238,238,Helipad BNPB,"-6.1928114999999995, 106.8685459",-6.1928114999999995, 106.8685459
239,239,Halim Perdanakusuma Airport,"-6.2636226, 106.8915848",-6.2636226, 106.8915848
240,240,"Jasa Import Cargo, Jasa Import Borongan, Jasa Import Undername","-6.229411, 106.918961",-6.229411, 106.918961
241,241,Wiladatika Airport,"-6.3572101, 106.8970413",-6.3572101, 106.8970413
242,242,PT. Asia Aero Technology,"-6.356956499999999, 106.8975238",-6.356956499999999, 106.8975238
243,243,Air Transport Services,"-6.506368300000001, 106.8769744",-6.506368300000001, 106.8769744
244,244,SRIWIJAYA AIR T2 F,"-6.121279699999998, 106.6554015",-6.121279699999998, 106.6554015
245,245,Shelter Bus DAMRI Terminal 2F Soetta Airport,"-6.1236725, 106.6555249",-6.1236725, 106.6555249
246,246,IJmuiden Heliport,"52.4698805, 4.593197099999998",52.4698805, 4.593197099999998
247,247,Amsterdam Airport Schiphol,"52.3105386, 4.7682744",52.3105386, 4.7682744
248,248,Rotterdam The Hague Airport,"51.95550859999999, 4.4398832",51.95550859999999, 4.4398832
249,249,Vliegbasis Soesterberg,"52.12939739999999, 5.272437399999999",52.12939739999999, 5.272437399999999
250,250,JetNetherlands,"52.3130804, 4.8073141",52.3130804, 4.8073141
251,251,Hilversum airport,"52.1922118, 5.146995",52.1922118, 5.146995
252,252,Eerste Zaanse Zweefvlieg-Club,"52.5386745, 4.6265316",52.5386745, 4.6265316
253,253,JetSupport b.v.,"52.3124362, 4.8082008",52.3124362, 4.8082008
254,254,schipholparking24.nl,"52.28094539999999, 4.7889130999999985",52.28094539999999, 4.7889130999999985
255,255,Amsterdam Schiphol Airport Taxi,"52.3758161, 4.798835599999999",52.3758161, 4.798835599999999
256,256,NH Schiphol Airport,"52.2895195, 4.725376",52.2895195, 4.725376
257,257,ProSim4u - fly simulations,"52.03954999999999, 4.355891",52.03954999999999, 4.355891
258,258,Amsterdam Heliport,"52.4148547, 4.804468700000001",52.4148547, 4.804468700000001
259,259,Kennemer Gliding Club,"52.296226, 4.506279999999999",52.296226, 4.506279999999999
260,260,Shipyard Arie Wiegmans B.V.,"52.1762796, 5.0214375",52.1762796, 5.0214375
261,261,ServiceTec Airport Operations Netherlands BV,"52.31036030000001, 4.760715699999999",52.31036030000001, 4.760715699999999
262,262,Private Luxury Full Service VIP Hospitality Concierge Agencyâ„¢,"52.37605180000001, 5.2458434",52.37605180000001, 5.2458434
263,263,Ticketclaim,"52.506813, 4.769608",52.506813, 4.769608
264,264,Swart-Transport-Services,"52.2673746, 4.611248000000001",52.2673746, 4.611248000000001
265,265,MRS-Schipholparkeren,"52.2674281, 4.6435158",52.2674281, 4.6435158
266,266,Hotel Restaurante Asador Algete,"40.59675499999999, -3.495003",40.59675499999999, -3.495003
267,267,Madrid-Barajas Adolfo SuÃ¡rez Airport,"40.4983322, -3.5675982",40.4983322, -3.5675982
268,268,Helipuerto Los Santos de la Humosa,"40.507192, -3.252618",40.507192, -3.252618
269,269,Cuatro Vientos Airport,"40.37112619999999, -3.7789728",40.37112619999999, -3.7789728
270,270,"Airpark Aparcacoches, S.L.","40.4671587, -3.587854",40.4671587, -3.587854
271,271,Parking Larga Estancia Clement Barajas,"40.4711284, -3.5798748",40.4711284, -3.5798748
272,272,Alquiler autocares Madrid GHBV,"40.54896950000001, -3.6484497",40.54896950000001, -3.6484497
273,273,"Abogado de ExtranjerÃ­a y Penal Vega, Recursos denegaciÃ³n visado y nacionalidad extranjeria","40.41471, -3.703227",40.41471, -3.703227
274,274,CAE Flight Training Services,"40.458376, -3.531159999999999",40.458376, -3.531159999999999
275,275,Erlogic,"40.4299224, -3.6910489",40.4299224, -3.6910489
276,276,La Nava,"40.4358365, -3.6842414",40.4358365, -3.6842414
277,277,Aeroclub de Brunete,"40.4039563, -3.995467",40.4039563, -3.995467
278,278,CoyotAir S.A.,"40.3685581, -3.7821298",40.3685581, -3.7821298
279,279,"Tecnivial, S.A.","40.65878499999999, -3.191677",40.65878499999999, -3.191677
280,280,Aeropuerto barajas,"40.467973, -3.5693017",40.467973, -3.5693017
281,281,General Aviation Service SL,"40.457669, -3.578474999999999",40.457669, -3.578474999999999
282,282,Iberia Cargo Recogida,"40.45436249999999, -3.5780529",40.45436249999999, -3.5780529
283,283,Aeropuerto de Barajas,"40.489282, -3.5933908999999993",40.489282, -3.5933908999999993
284,284,Cacesa,"40.44723779999999, -3.5939657",40.44723779999999, -3.5939657
285,285,Aparcamiento,"40.4919907, -3.593775499999999",40.4919907, -3.593775499999999
286,286,Suvarnabhumi Airport,"13.6899991, 100.7501124",13.6899991, 100.7501124
287,287,Don Mueang International Airport,"13.9132602, 100.6041987",13.9132602, 100.6041987
288,288,The Monmanee Travel & Lifestyle Hotel,"13.6570928, 100.6034026",13.6570928, 100.6034026
289,289,à¸�à¸£à¸­à¸‡à¸—à¸­à¸‡à¹�à¸¡à¸™à¸Šà¸±à¹ˆà¸™ à¸ªà¸¸à¸‚à¸¸à¸¡à¸§à¸´à¸— 77,"13.7129247, 100.6441301",13.7129247, 100.6441301
290,290,Airport Maintenance Facility 1,"13.698282, 100.7728411",13.698282, 100.7728411
291,291,OrbitzClub.Com,"13.9354695, 100.383479",13.9354695, 100.383479
